ds,col,Correlation,Statistic Similarity (Mean),Statistic Similarity (Median),Statistic Similarity (Standard Deviation),Range Coverage,Category Coverage
ds14_CTGAN_ep100_bs100.csv,att39,0.987667714697686,0.8618363989637305,0.8601036269430052,0.9528083096510697,1.0,
ds14_CTGAN_ep100_bs100.csv,att40,0.987667714697686,0.9268355780022447,0.9326599326599326,0.9709486961277312,1.0,
ds14_CTGAN_ep100_bs100.csv,att41,0.987667714697686,0.9077124542124543,0.9029304029304029,0.9779948735398003,0.9023199023199023,
ds14_CTGAN_ep100_bs100.csv,att42,0.987667714697686,0.8674494863013699,0.8625244618395304,0.9803685668698627,0.8972602739726028,
ds14_CTGAN_ep100_bs100.csv,att43,0.987667714697686,0.8155251269035533,0.7959390862944162,0.9647741994837337,1.0,
ds14_CTGAN_ep100_bs100.csv,att44,0.987667714697686,0.9163580462863294,0.9235737351991389,0.9492762143438309,0.9634015069967707,
ds14_CTGAN_ep100_bs100.csv,att45,0.987667714697686,0.9953365479723046,0.996538081107814,0.9678907591947858,0.9188921859545005,
ds14_CTGAN_ep100_bs100.csv,att46,0.987667714697686,0.7757000368731563,0.7610619469026548,0.9868065184497279,0.8761061946902655,
ds14_CTGAN_ep100_bs100.csv,att47,0.987667714697686,0.8132511764705883,0.7994117647058824,0.9754898202881207,1.0,
ds14_CTGAN_ep100_bs100.csv,att48,0.987667714697686,0.927170157967033,0.9237637362637363,0.9467123880668202,0.9793956043956044,
ds14_CTGAN_ep100_bs100.csv,att49,0.987667714697686,0.8557569287330317,0.8416289592760181,0.9601758672899965,0.9705882352941176,
ds14_CTGAN_ep100_bs100.csv,att50,0.987667714697686,0.9965814234016888,0.9891435464414958,0.9628289641580391,0.925211097708082,
ds14_CTGAN_ep100_bs100.csv,att51,0.987667714697686,0.7755080503512881,0.7728337236533958,0.9987407760099225,0.7037470725995316,
ds14_CTGAN_ep100_bs100.csv,att52,0.987667714697686,0.90875600505689,0.9039190897597977,0.9603427214263102,1.0,
ds14_CTGAN_ep100_bs100.csv,att53,0.987667714697686,0.9120349037138927,0.907152682255846,0.9713809528672455,0.9491059147180193,
ds14_CTGAN_ep100_bs100.csv,att54,0.987667714697686,0.918605440967283,0.918918918918919,0.952062647082885,1.0,
ds14_CTGAN_ep100_bs100.csv,att55,0.987667714697686,0.9596801143583228,0.9479034307496823,0.9640484751526782,0.9288437102922491,
ds14_CTGAN_ep100_bs100.csv,att56,0.987667714697686,0.8737462220762156,0.8587385019710907,0.966776549540182,1.0,
ds14_CTGAN_ep100_bs100.csv,att57,0.987667714697686,0.8685305357142856,0.8557142857142856,0.9751554223124014,0.9400000000000001,
ds14_CTGAN_ep100_bs100.csv,att58,0.987667714697686,0.8211027027027027,0.8081081081081081,0.9730657330939844,0.8986486486486487,
ds14_CTGAN_ep100_bs100.csv,att59,0.987667714697686,0.9373517287234042,0.9273049645390071,0.9769185760839618,0.9414893617021276,
ds14_CTGAN_ep100_bs100.csv,att60,0.987667714697686,0.8385937948350072,0.8278335724533716,0.9679196569536471,0.9784791965566715,
ds14_CTGAN_ep100_bs100.csv,att61,0.987667714697686,0.8815961857379768,0.8772802653399668,0.9638846022580749,0.9834162520729685,
ds14_CTGAN_ep100_bs100.csv,att62,0.987667714697686,0.7742775041050903,0.7832512315270936,0.9875207023883424,0.8801313628899836,
ds14_CTGAN_ep100_bs100.csv,att63,0.987667714697686,0.8759075520833333,0.8697916666666666,0.976163853391718,0.986111111111111,
ds14_CTGAN_ep100_bs100.csv,att64,0.987667714697686,0.8453680970149253,0.8373134328358208,0.973896393032312,1.0,
ds14_CTGAN_ep100_bs100.csv,binaryClass,0.987667714697686,0.8453680970149253,0.8373134328358208,0.973896393032312,1.0,1.0
ds68_CopulaGAN_ep200_bs100.csv,input1,0.9641246892564308,0.908670541587671,0.91,0.9627099896138677,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input2,0.9641246892564308,0.947208724007602,0.91,0.9772211321933909,0.98,
ds68_CopulaGAN_ep200_bs100.csv,input3,0.9641246892564308,0.9526368458595728,0.9299999999999999,0.9790664825116882,0.99,
ds68_CopulaGAN_ep200_bs100.csv,input5,0.9641246892564308,0.909087682682946,0.9,0.9493227820526905,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input6,0.9641246892564308,0.9848012613800795,0.98,0.9750527037621209,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input7,0.9641246892564308,0.9933839982947881,0.985,0.9584902412682825,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input8,0.9641246892564308,0.9797057079823844,0.96,0.9556235256803257,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input9,0.9641246892564308,0.8024221657763215,0.7,0.9713239604892497,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input10,0.9641246892564308,0.9971898130722316,1.0,0.9572466525936199,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input11,0.9641246892564308,0.7703377228221305,0.48,0.9976131008471133,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input12,0.9641246892564308,0.8739671018830161,0.84,0.9567732865565622,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input13,0.9641246892564308,0.9764225506986867,0.98,0.9961559809438226,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input14,0.9641246892564308,0.8983632308186837,0.91,0.9515326318484892,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input15,0.9641246892564308,0.8299375881199931,0.43999999999999995,0.9917579875131468,1.0,
ds68_CopulaGAN_ep200_bs100.csv,input16,0.9641246892564308,0.9041745074632399,0.95,0.9372593375338869,1.0,
ds68_CopulaGAN_ep200_bs100.csv,binaryClass,0.9641246892564308,0.9041745074632399,0.95,0.9372593375338869,1.0,1.0
ds8_TVAE_ep200_bs50.csv,V3,0.9899163721942225,0.9828064413398329,1.0,0.9788295182223739,1.0,
ds8_TVAE_ep200_bs50.csv,V4,0.9899163721942225,0.9843691070976446,0.9887983706720977,0.9840784083225536,0.4205702647657841,
ds8_TVAE_ep200_bs50.csv,V5,0.9899163721942225,0.9864249674376256,1.0,0.9816519910779293,1.0,
ds8_TVAE_ep200_bs50.csv,V7,0.9899163721942225,0.9737021308387523,1.0,0.9706154737512067,1.0,
ds8_TVAE_ep200_bs50.csv,V8,0.9899163721942225,0.9979071561350042,1.0,0.9978291781306012,1.0,
ds8_TVAE_ep200_bs50.csv,V9,0.9899163721942225,0.9871447481661362,1.0,0.9856783849342792,1.0,
ds8_TVAE_ep200_bs50.csv,V13,0.9899163721942225,0.9958562461836141,1.0,0.9954201329504944,1.0,
ds8_TVAE_ep200_bs50.csv,V15,0.9899163721942225,0.9970015900251005,0.935965848452508,0.9970781582262076,0.9562433297758804,
ds8_TVAE_ep200_bs50.csv,V16,0.9899163721942225,0.9931677517884414,1.0,0.9975139406738809,1.0,
ds8_TVAE_ep200_bs50.csv,V17,0.9899163721942225,0.9706370306544903,1.0,0.9394633270401175,1.0,
ds8_TVAE_ep200_bs50.csv,V19,0.9899163721942225,0.9678430110555819,1.0,0.9836634179224266,1.0,
ds8_TVAE_ep200_bs50.csv,V22,0.9899163721942225,0.9760552992766001,1.0,0.9699691991370478,1.0,
ds8_TVAE_ep200_bs50.csv,V24,0.9899163721942225,0.9783495276729672,1.0,0.9663511065808827,1.0,
ds8_TVAE_ep200_bs50.csv,V25,0.9899163721942225,0.9937014193161436,0.9987654320987654,0.9955732711689345,0.9012345679012346,
ds8_TVAE_ep200_bs50.csv,V27,0.9899163721942225,0.9812146968410609,1.0,0.9925154846183148,1.0,
ds8_TVAE_ep200_bs50.csv,V28,0.9899163721942225,0.9942650830909233,1.0,0.9901866060211914,1.0,
ds8_TVAE_ep200_bs50.csv,V30,0.9899163721942225,0.9754840678018329,1.0,0.9762752414965655,1.0,
ds8_TVAE_ep200_bs50.csv,V31,0.9899163721942225,0.9716803638671818,1.0,0.9940630298084161,1.0,
ds8_TVAE_ep200_bs50.csv,V33,0.9899163721942225,0.9973955187835589,1.0,0.996603871790605,1.0,
ds8_TVAE_ep200_bs50.csv,V40,0.9899163721942225,0.9995917484366371,0.9989888776541962,0.9587525458232987,0.8786653185035389,
ds8_TVAE_ep200_bs50.csv,V41,0.9899163721942225,0.9870082630885774,1.0,0.9929013017417736,1.0,
ds8_TVAE_ep200_bs50.csv,V42,0.9899163721942225,0.9826875437962299,1.0,0.9765971563603303,1.0,
ds8_TVAE_ep200_bs50.csv,V44,0.9899163721942225,0.9932532911581362,1.0,0.9994813170302811,1.0,
ds8_TVAE_ep200_bs50.csv,V45,0.9899163721942225,0.9947470687322281,1.0,0.9911864697469877,1.0,
ds8_TVAE_ep200_bs50.csv,V46,0.9899163721942225,0.9952550722956659,1.0,0.9951551904345648,1.0,
ds8_TVAE_ep200_bs50.csv,class,0.9899163721942225,0.972483649044103,1.0,0.9827432850349607,1.0,
ds68_CTGAN_ep200_bs50.csv,input1,0.9834384336448021,0.8970069072915601,0.87,0.9705993328877619,1.0,
ds68_CTGAN_ep200_bs50.csv,input2,0.9834384336448021,0.9741475459316412,0.96,0.9799889084406628,1.0,
ds68_CTGAN_ep200_bs50.csv,input3,0.9834384336448021,0.9943463244838432,0.98,0.9975184365151648,1.0,
ds68_CTGAN_ep200_bs50.csv,input5,0.9834384336448021,0.9159685105201079,0.89,0.9746964884343656,1.0,
ds68_CTGAN_ep200_bs50.csv,input6,0.9834384336448021,0.9292349661788059,0.94,0.9511088709948851,1.0,
ds68_CTGAN_ep200_bs50.csv,input7,0.9834384336448021,0.9827611006363013,0.965,0.9506841822458014,1.0,
ds68_CTGAN_ep200_bs50.csv,input8,0.9834384336448021,0.996771435524552,0.98,0.9572441934431872,1.0,
ds68_CTGAN_ep200_bs50.csv,input9,0.9834384336448021,0.8531033120123916,0.75,0.9974316868011531,1.0,
ds68_CTGAN_ep200_bs50.csv,input10,0.9834384336448021,0.9641149893287702,0.94,0.9768647212454573,1.0,
ds68_CTGAN_ep200_bs50.csv,input11,0.9834384336448021,0.7878905997836954,0.5,0.993071043602212,1.0,
ds68_CTGAN_ep200_bs50.csv,input12,0.9834384336448021,0.8741092442528137,0.83,0.9683299394356248,1.0,
ds68_CTGAN_ep200_bs50.csv,input13,0.9834384336448021,0.9953809516893052,0.99,0.9466144109206931,1.0,
ds68_CTGAN_ep200_bs50.csv,input14,0.9834384336448021,0.8456306859016949,0.79,0.9505417224565089,1.0,
ds68_CTGAN_ep200_bs50.csv,input15,0.9834384336448021,0.7724051796596793,0.4,0.9897983599043458,1.0,
ds68_CTGAN_ep200_bs50.csv,input16,0.9834384336448021,0.8489766452844817,0.92,0.8983843311306687,1.0,
ds68_CTGAN_ep200_bs50.csv,binaryClass,0.9834384336448021,0.8489766452844817,0.92,0.8983843311306687,1.0,1.0
ds68_CopulaGAN_ep200_bs50.csv,input1,0.9990599648810436,0.9215645602367499,0.92,0.9583840020030716,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input2,0.9990599648810436,0.966566240496117,0.95,0.9801051898136317,0.98,
ds68_CopulaGAN_ep200_bs50.csv,input3,0.9990599648810436,0.9541719834533867,0.94,0.9908594353941665,0.99,
ds68_CopulaGAN_ep200_bs50.csv,input5,0.9990599648810436,0.9823053125410702,0.97,0.9419553931131562,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input6,0.9990599648810436,0.9297273473477847,0.9299999999999999,0.9645923596369477,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input7,0.9990599648810436,0.996940968956603,0.985,0.9843147749713437,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input8,0.9990599648810436,0.9271175797131099,0.9,0.9451929563647771,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input9,0.9990599648810436,0.8865397459446182,0.81,0.9873868100795593,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input10,0.9990599648810436,0.9975150348143286,1.0,0.9722329351517108,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input11,0.9990599648810436,0.7974664469522194,0.48,0.974861870596601,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input12,0.9990599648810436,0.887413770065868,0.83,0.9878359573681357,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input13,0.9990599648810436,0.9148089505167445,0.9299999999999999,0.9620524733655672,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input14,0.9990599648810436,0.8969429442596663,0.87,0.9696598796574065,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input15,0.9990599648810436,0.7548989253954081,0.41000000000000003,0.9560158427001858,1.0,
ds68_CopulaGAN_ep200_bs50.csv,input16,0.9990599648810436,0.9441290219049048,0.97,0.9605630135188521,1.0,
ds68_CopulaGAN_ep200_bs50.csv,binaryClass,0.9990599648810436,0.9441290219049048,0.97,0.9605630135188521,1.0,1.0
ds37_CopulaGAN_ep100_bs100.csv,code_number,,0.9881880000000001,0.96,0.9781313981015413,1.0,
ds37_CopulaGAN_ep100_bs100.csv,account_length,,0.9451543388429752,0.9504132231404958,0.9996157847103772,1.0,
ds37_CopulaGAN_ep100_bs100.csv,area_code,,0.9960946078431373,1.0,0.9936289928703291,1.0,
ds37_CopulaGAN_ep100_bs100.csv,number,,0.8999799959991999,0.8999799959991999,0.9422534234049557,0.7999599919983997,
ds37_CopulaGAN_ep100_bs100.csv,international_plan,,0.90435,1.0,0.9001435186824991,1.0,
ds37_CopulaGAN_ep100_bs100.csv,voice_plan,,0.9961,1.0,0.9979295546604773,1.0,
ds37_CopulaGAN_ep100_bs100.csv,total_day_minutes,,0.9679452347083927,0.9706970128022759,0.9916925375665175,1.0,
ds37_CopulaGAN_ep100_bs100.csv,total_day_calls,,0.3937612121212122,0.3939393939393939,0.8798109247567383,0.0,
ds37_CopulaGAN_ep100_bs100.csv,total_eve_minutes,,0.44834599945009623,0.44734671432499307,0.8610082239000179,0.0,
ds37_CopulaGAN_ep100_bs100.csv,total_eve_calls,,0.9861058823529412,0.9823529411764705,0.9876822524861334,0.5176470588235295,
ds37_CopulaGAN_ep100_bs100.csv,total_night_minutes,,0.4926794430379746,0.4926582278481012,0.8720815461829751,0.0,
ds37_CopulaGAN_ep100_bs100.csv,total_night_calls,,0.9888825714285714,0.9885714285714285,0.9971406542862985,0.7942857142857143,
ds37_CopulaGAN_ep100_bs100.csv,total_intl_minutes,,0.9608485000000001,0.9349999999999999,0.9778600681730714,1.0,
ds37_CopulaGAN_ep100_bs100.csv,total_intl_calls,,0.99426,0.95,0.9898689575268836,0.6000000000000001,
ds37_CopulaGAN_ep100_bs100.csv,number_customer_service_calls,,0.9521555555555555,1.0,0.9104040493996921,1.0,
ds37_CopulaGAN_ep100_bs100.csv,class,,0.8984,1.0,0.9195198298588002,1.0,
ds68_CTGAN_ep100_bs100.csv,input1,0.964299978437578,0.922260489279279,0.86,0.995432350499328,1.0,
ds68_CTGAN_ep100_bs100.csv,input2,0.964299978437578,0.9361887103619345,0.9,0.9927916686827141,0.95,
ds68_CTGAN_ep100_bs100.csv,input3,0.964299978437578,0.935666184044699,0.94,0.9647388035280684,1.0,
ds68_CTGAN_ep100_bs100.csv,input5,0.964299978437578,0.970084953549446,0.97,0.9569672925460637,1.0,
ds68_CTGAN_ep100_bs100.csv,input6,0.964299978437578,0.9129647819622946,0.94,0.947792143841501,1.0,
ds68_CTGAN_ep100_bs100.csv,input7,0.964299978437578,0.9572172937234895,0.965,0.9575240839053142,1.0,
ds68_CTGAN_ep100_bs100.csv,input8,0.964299978437578,0.9788046399821367,0.96,0.945461693061232,1.0,
ds68_CTGAN_ep100_bs100.csv,input9,0.964299978437578,0.8276154793992463,0.79,0.9749175958565465,1.0,
ds68_CTGAN_ep100_bs100.csv,input10,0.964299978437578,0.9458718690194684,0.94,0.9835479138490453,1.0,
ds68_CTGAN_ep100_bs100.csv,input11,0.964299978437578,0.8058824123831949,0.5700000000000001,0.9871646272234957,1.0,
ds68_CTGAN_ep100_bs100.csv,input12,0.964299978437578,0.8486509772525862,0.83,0.9204684910685031,1.0,
ds68_CTGAN_ep100_bs100.csv,input13,0.964299978437578,0.9915442245672333,0.99,0.9287792499345895,1.0,
ds68_CTGAN_ep100_bs100.csv,input14,0.964299978437578,0.8810741700954634,0.84,0.9542841452661839,1.0,
ds68_CTGAN_ep100_bs100.csv,input15,0.964299978437578,0.7573494598507187,0.41000000000000003,0.9896596068818422,1.0,
ds68_CTGAN_ep100_bs100.csv,input16,0.964299978437578,0.8891540389619891,0.92,0.9380380403508022,1.0,
ds68_CTGAN_ep100_bs100.csv,binaryClass,0.964299978437578,0.8891540389619891,0.92,0.9380380403508022,1.0,1.0
ds59_CopulaGAN_ep100_bs50.csv,a,0.8956662930921949,0.9430555570710293,0.961038961038961,0.9519102375549956,0.8961038961038961,
ds59_CopulaGAN_ep100_bs50.csv,b,0.8956662930921949,0.9945184975519117,1.0,0.9980450025504647,0.29421768707483,
ds59_CopulaGAN_ep100_bs50.csv,c,0.8956662930921949,0.985027002407794,0.9583333333333334,0.996494174490264,0.9166666666666666,
ds59_CopulaGAN_ep100_bs50.csv,d,0.8956662930921949,0.9648126724789794,1.0,0.9378562368896969,0.30952380952380953,
ds59_CopulaGAN_ep100_bs50.csv,e,0.8956662930921949,0.9736873700270995,0.9871794871794872,0.9319520418375481,0.9871794871794872,
ds59_CopulaGAN_ep100_bs50.csv,h,0.8956662930921949,0.9038332795545445,0.9024390243902439,0.971379408539973,0.5772357723577236,
ds59_CopulaGAN_ep100_bs50.csv,j,0.8956662930921949,0.9942668723309068,1.0,0.9667677391004207,0.72,
ds59_CopulaGAN_ep100_bs50.csv,k,0.8956662930921949,0.9944899207800797,1.0,0.9861075707543255,0.8857142857142857,
ds59_CopulaGAN_ep100_bs50.csv,l,0.8956662930921949,0.6966091537792014,0.5612244897959184,0.9427445975641595,0.9897959183673469,
ds59_CopulaGAN_ep100_bs50.csv,n,0.8956662930921949,0.9827640365953214,0.9710144927536232,0.9961630589062038,0.5072463768115942,
ds59_CopulaGAN_ep100_bs50.csv,o,0.8956662930921949,0.9144925536475601,1.0,0.9496371606840595,1.0,
ds59_CopulaGAN_ep100_bs50.csv,p,0.8956662930921949,0.9876874633252454,0.988984088127295,0.991561789786975,0.6364749082007344,
ds59_CopulaGAN_ep100_bs50.csv,r,0.8956662930921949,0.8693673024018338,0.8571428571428572,0.9241133984049953,1.0,
ds59_CopulaGAN_ep100_bs50.csv,s,0.8956662930921949,0.9773054596150695,0.9783923602492586,0.9879718538016343,0.37729760800553913,
ds59_CopulaGAN_ep100_bs50.csv,t,0.8956662930921949,0.9412528302937327,0.9381829255185756,0.9816518237239207,0.48156772829864225,
ds59_CopulaGAN_ep100_bs50.csv,u,0.8956662930921949,0.9966424930340048,0.9980601406747106,0.9808359107659302,0.13254524288669978,
ds59_CopulaGAN_ep100_bs50.csv,v,0.8956662930921949,0.9876503391172112,0.9922430510665805,0.9915488996808138,1.0,
ds59_CopulaGAN_ep100_bs50.csv,aa,0.8956662930921949,0.8266810789617116,0.8400000000000001,0.8822624300431346,0.96,
ds59_CopulaGAN_ep100_bs50.csv,ad,0.8956662930921949,0.7821707191106962,0.6428571428571428,0.9928594385764986,1.0,
ds59_CopulaGAN_ep100_bs50.csv,ah,0.8956662930921949,0.9734271449451477,0.964824120603015,0.9944075203912764,0.42211055276381904,
ds59_CopulaGAN_ep100_bs50.csv,ak,0.8956662930921949,0.9848642635362239,0.9936305732484076,0.9969296960708154,0.3745222929936306,
ds59_CopulaGAN_ep100_bs50.csv,al,0.8956662930921949,0.9750019422398731,0.953125,0.9711157737265014,0.671875,
ds59_CopulaGAN_ep100_bs50.csv,am,0.8956662930921949,0.9805106381114372,0.9831460674157303,0.9816534378033873,0.5370786516853933,
ds59_CopulaGAN_ep100_bs50.csv,an,0.8956662930921949,0.9259802917335987,0.9143070044709389,0.8762822230456776,0.9930806898020013,
ds59_CopulaGAN_ep100_bs50.csv,def,0.8956662930921949,0.9259802917335987,0.9143070044709389,0.8762822230456776,0.9930806898020013,1.0
ds16_TVAE_ep100_bs50.csv,att1,0.9610536180239148,0.9522051036070607,0.9416730621642364,0.9738437529685352,1.0,
ds16_TVAE_ep100_bs50.csv,att2,0.9610536180239148,0.9687196641742097,0.9121080939262758,0.9592857366586646,0.9849140758231667,
ds16_TVAE_ep100_bs50.csv,att3,0.9610536180239148,0.9850634662018795,0.9901485298575325,0.9846630211694067,0.9345256138223704,
ds16_TVAE_ep100_bs50.csv,att4,0.9610536180239148,0.9985245290689796,0.9953923295839544,0.991489661638721,0.999051361973167,
ds16_TVAE_ep100_bs50.csv,att5,0.9610536180239148,0.9773731275176234,0.9624244712990937,0.9761645874354403,0.9501510574018127,
ds16_TVAE_ep100_bs50.csv,att6,0.9610536180239148,0.941747893258427,0.9400749063670413,0.9811562250173306,0.9929255097794424,
ds16_TVAE_ep100_bs50.csv,att7,0.9610536180239148,0.9973705175913397,0.9675236806495263,0.972207057205917,0.9618403247631935,
ds16_TVAE_ep100_bs50.csv,att8,0.9610536180239148,0.9646516833148353,0.8953015168331484,0.9584134471211042,0.9733629300776915,
ds16_TVAE_ep100_bs50.csv,att9,0.9610536180239148,0.974422484822203,0.9404452153801676,0.9663642493654503,0.9960971379011275,
ds16_TVAE_ep100_bs50.csv,att10,0.9610536180239148,0.9978044112598695,0.9951939581187779,0.9770010697361073,0.8714383796773086,
ds16_TVAE_ep100_bs50.csv,att11,0.9610536180239148,0.97090967761123,0.9396859386152748,0.9740885027536954,1.0,
ds16_TVAE_ep100_bs50.csv,att12,0.9610536180239148,0.9950040658468862,0.9683657278857596,0.996517734367617,1.0,
ds16_TVAE_ep100_bs50.csv,att13,0.9610536180239148,0.9727712274176408,0.916365568544102,0.9653304281671183,0.859086078639745,
ds16_TVAE_ep100_bs50.csv,att14,0.9610536180239148,0.9806631211303382,0.9750754087950468,0.9862587315005913,0.9174472138434672,
ds16_TVAE_ep100_bs50.csv,att15,0.9610536180239148,0.9513024568393095,0.8965471447543161,0.9673452147372398,0.8416998671978753,
ds16_TVAE_ep100_bs50.csv,att16,0.9610536180239148,0.965701843698404,0.92652724270776,0.9962326852588077,0.8753439735828288,
ds16_TVAE_ep100_bs50.csv,att17,0.9610536180239148,0.9774454926054806,0.9882557633753806,0.9907927839513382,1.0,
ds16_TVAE_ep100_bs50.csv,att18,0.9610536180239148,0.9739749873193,0.9864316510271367,0.966622098084766,0.9670301800659398,
ds16_TVAE_ep100_bs50.csv,att19,0.9610536180239148,0.9652920854271356,0.937756966651439,0.9858610256650837,1.0,
ds16_TVAE_ep100_bs50.csv,att20,0.9610536180239148,0.9724580299941759,0.9175888177052999,0.951150064783357,0.896039603960396,
ds16_TVAE_ep100_bs50.csv,att21,0.9610536180239148,0.9823659830833068,0.978933929141398,0.9918559327088314,0.9821257580593681,
ds16_TVAE_ep100_bs50.csv,att22,0.9610536180239148,0.9872779310859188,0.9700178997613365,0.9939093710339888,0.8887231503579952,
ds16_TVAE_ep100_bs50.csv,att23,0.9610536180239148,0.9876309090909091,0.9915151515151516,0.9757601435053288,1.0,
ds16_TVAE_ep100_bs50.csv,att24,0.9610536180239148,0.960105365474339,0.9480115529882248,0.9974388633817178,0.8062652743834704,
ds16_TVAE_ep100_bs50.csv,att25,0.9610536180239148,0.9684617768595041,0.9504132231404959,0.9736543885691475,1.0,
ds16_TVAE_ep100_bs50.csv,att26,0.9610536180239148,0.9988459685191134,0.9787985865724382,0.9931290734880863,0.8403469322197237,
ds16_TVAE_ep100_bs50.csv,att27,0.9610536180239148,0.9515213810579664,0.9436173582515046,0.9904163808583161,0.8194488438390878,
ds16_TVAE_ep100_bs50.csv,att28,0.9610536180239148,0.9921560848616724,0.9931613304320795,0.9989540805855592,0.79421821572894,
ds16_TVAE_ep100_bs50.csv,att29,0.9610536180239148,0.9590320615581917,0.9227316447579352,0.9887326345916666,1.0,
ds16_TVAE_ep100_bs50.csv,att30,0.9610536180239148,0.9956521212708254,0.9848895776830686,0.9658778487031918,1.0,
ds16_TVAE_ep100_bs50.csv,att31,0.9610536180239148,0.9725685178817057,0.9491059147180193,0.9882964573390032,0.7575653370013754,
ds16_TVAE_ep100_bs50.csv,att32,0.9610536180239148,0.9993587673611111,0.9909722222222223,0.9912524236799058,0.7895833333333333,
ds16_TVAE_ep100_bs50.csv,att33,0.9610536180239148,0.9785804548563611,0.9687072503419973,0.9942524238218008,0.8748290013679889,
ds16_TVAE_ep100_bs50.csv,att34,0.9610536180239148,0.973091797500801,0.9572252483178468,0.9955620789108993,0.9647548862544058,
ds16_TVAE_ep100_bs50.csv,att35,0.9610536180239148,0.9892430429246999,0.957620953073845,0.9721085355552938,0.9126955256456895,
ds16_TVAE_ep100_bs50.csv,att36,0.9610536180239148,0.9807325357005017,0.9839830181397144,0.9904868737613616,0.8436896950984176,
ds16_TVAE_ep100_bs50.csv,att37,0.9610536180239148,0.9466384962701216,0.901060070671378,0.9796836214154304,0.9740871613663133,
ds16_TVAE_ep100_bs50.csv,att38,0.9610536180239148,0.9999325301204819,0.9929432013769364,0.9839481318790633,0.8512908777969019,
ds16_TVAE_ep100_bs50.csv,att39,0.9610536180239148,0.9801887689184201,0.9649317091177556,0.9796435489875778,0.9501661129568106,
ds16_TVAE_ep100_bs50.csv,att40,0.9610536180239148,0.9648934635842881,0.95069558101473,0.9767508309094027,0.9144844517184944,
ds16_TVAE_ep100_bs50.csv,att41,0.9610536180239148,0.9975303092783506,0.9995876288659794,0.9811090669546783,0.9628865979381442,
ds16_TVAE_ep100_bs50.csv,att42,0.9610536180239148,0.9766247245482592,0.9704715733803438,0.9975706615799836,1.0,
ds16_TVAE_ep100_bs50.csv,att43,0.9610536180239148,0.9810075822298163,0.9705254164886801,0.9851291028145005,0.9034600598035029,
ds16_TVAE_ep100_bs50.csv,att44,0.9610536180239148,0.9747075019952115,0.9728651237031125,0.9960767034015582,0.9964086193136474,
ds16_TVAE_ep100_bs50.csv,att45,0.9610536180239148,0.984401298415493,0.9392605633802817,0.9779092079558214,0.8160211267605634,
ds16_TVAE_ep100_bs50.csv,att46,0.9610536180239148,0.9774299019607844,0.9714596949891068,0.9889504562107905,0.954248366013072,
ds16_TVAE_ep100_bs50.csv,att47,0.9610536180239148,0.997567569048663,0.9837790442788251,0.9988825587093244,0.8307759754493643,
ds16_TVAE_ep100_bs50.csv,att48,0.9610536180239148,0.991219291594454,0.9835355285961872,0.9711713091245754,0.9770363951473137,
ds16_TVAE_ep100_bs50.csv,att49,0.9610536180239148,0.9711255664652568,0.9486404833836858,0.9614189242694131,0.8395015105740182,
ds16_TVAE_ep100_bs50.csv,att50,0.9610536180239148,0.9916446524617294,0.9944145635084816,0.985523500184743,0.9288374017376914,
ds16_TVAE_ep100_bs50.csv,att51,0.9610536180239148,0.948169835298902,0.9036193574623831,0.9804430566974315,1.0,
ds16_TVAE_ep100_bs50.csv,att52,0.9610536180239148,0.9954440817636987,0.9762414383561644,0.9786414605728675,0.9914383561643836,
ds16_TVAE_ep100_bs50.csv,att53,0.9610536180239148,0.9791387096774193,0.958266129032258,0.9802171476334715,0.917741935483871,
ds16_TVAE_ep100_bs50.csv,att54,0.9610536180239148,0.9766712020360219,0.9336335160532498,0.9596009319376035,1.0,
ds16_TVAE_ep100_bs50.csv,att55,0.9610536180239148,0.9804236494479495,0.9753548895899053,0.9880359367103181,1.0,
ds16_TVAE_ep100_bs50.csv,att56,0.9610536180239148,0.9881956544393498,0.9827011254689454,0.9740081883436174,0.9358065860775324,
ds16_TVAE_ep100_bs50.csv,att57,0.9610536180239148,0.9703962717706822,0.9758708272859216,0.9453560218740364,0.9996371552975326,
ds16_TVAE_ep100_bs50.csv,att58,0.9610536180239148,0.9600486111111111,0.9556962025316456,0.9891704521834885,0.9838255977496482,
