params,model,test_accuracy,test_f1_weighted,test_gmean,test_roc_auc,test_roc_auc_oracle,test_fscore_oracle,technique,ds,ds_complete,roc_auc_perdif,fscore_perdif
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=100, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",XGBoost,0.5369127516778524,0.4095549140949852,0.2342935409783368,0.5002994454973966,0.5052816901408451,0.7551577248111232,$\epsilon$-PrivateSMOTE,ds56,ds56_5.0-privateSMOTE_QI0_knn3_per3.csv,-0.03431582170555931,-49.04282957402859
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=4,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=250, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 250}",XGBoost,0.7416107382550335,0.6315837115775045,0.0,0.5,0.512987012987013,0.7191480159071116,$\epsilon$-PrivateSMOTE,ds32,ds32_0.1-privateSMOTE_QI3_knn5_per1.csv,-0.19662670913673563,-19.908506052923393
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",XGBoost,0.7886029411764706,0.7107507312353085,0.0828794213395323,0.4998374354066218,0.5023037219544352,0.7615066263421975,$\epsilon$-PrivateSMOTE,ds51,ds51_10.0-privateSMOTE_QI0_knn3_per2.csv,-0.22467067850123154,-7.409901849168874
"{'classifier': RandomForestClassifier(max_depth=10), 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",Random Forest,0.7322074788902292,0.6313317595789799,0.06806530573258,0.4998160529664489,0.5023584905660378,0.7714528221587238,$\epsilon$-PrivateSMOTE,ds8,ds8_1.0-privateSMOTE_QI3_knn1_per1.csv,-0.3165418611913939,-24.129462915287796
"{'classifier': LogisticRegression(C=0.0001, max_iter=10000), 'classifier__C': 0.0001, 'classifier__max_iter': 10000}",Logistic Regression,0.6410256410256411,0.7106199037233519,0.7646632078428852,0.5003611039754111,0.5019384692346173,0.864544390317586,$\epsilon$-PrivateSMOTE,ds5,ds5_10.0-privateSMOTE_QI0_knn3_per1.csv,-0.4589304846395522,-18.405671346510946
"{'classifier': RandomForestClassifier(max_depth=7, n_estimators=500), 'classifier__max_depth': 7, 'classifier__n_estimators': 500}",Random Forest,0.8860619469026548,0.8325344509900605,0.0,0.5,0.5036401695993628,0.8761061946902655,$\epsilon$-PrivateSMOTE,ds33,ds33_1.0-privateSMOTE_QI0_knn5_per2.csv,-0.36058362909900643,-5.258798324248318
"{'classifier': RandomForestClassifier(max_depth=10, n_estimators=250), 'classifier__max_depth': 10, 'classifier__n_estimators': 250}",Random Forest,0.95,0.9381578947368422,0.5773502691896257,0.6666666666666667,0.7666666666666666,0.985,$\epsilon$-PrivateSMOTE,ds14,ds14_10.0-privateSMOTE_QI1_knn5_per2.csv,-27.27272727272728,-4.946014930690565
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=4,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 500}",XGBoost,0.89,0.8406008534194441,0.1490711984999859,0.5111111111111111,0.5885442721360681,0.997511973217192,$\epsilon$-PrivateSMOTE,ds4,ds4_5.0-privateSMOTE_QI4_knn1_per3.csv,0.48793814714640676,-13.879166133390285
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=4,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 500}",XGBoost,0.100090991810737,0.0182134145561308,0.0,0.5,0.5025834280776752,0.9251405381649428,$\epsilon$-PrivateSMOTE,ds68,ds68_0.5-privateSMOTE_QI2_knn5_per2.csv,-12.247685657633534,-98.17120764415561
"{'classifier': RandomForestClassifier(max_depth=7), 'classifier__max_depth': 7, 'classifier__n_estimators': 100}",Random Forest,0.8975,0.8621159243441121,0.3818813079129867,0.5729166666666666,0.9895833333333334,0.9974886151549086,$\epsilon$-PrivateSMOTE,ds16,ds16_5.0-privateSMOTE_QI3_knn1_per3.csv,-42.708333333333336,-13.78840756558879
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=100, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",XGBoost,0.9545454545454546,0.9458053136368648,0.6017464492293244,0.5212606303151576,0.5909090909090909,0.9458053136368648,$\epsilon$-PrivateSMOTE,ds24,ds24_1.0-privateSMOTE_QI0_knn1_per2.csv,1.3947453778786842,1.3721652855627675
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 500}",XGBoost,0.9986351228389444,0.9986392264047438,0.9992413704812738,0.6646656661664165,0.9977272727272728,0.9995454992559588,$\epsilon$-PrivateSMOTE,ds68,ds68_10.0-privateSMOTE_QI2_knn1_per2.csv,16.65190094002759,0.2724545618275637
"{'classifier': MLPClassifier(hidden_layer_sizes=[15, 7, 10], max_iter=100000), 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': [15, 7, 10], 'classifier__max_iter': 100000}",Neural Network,0.9995450409463148,0.9995445802575924,0.9977246841962694,0.9977272727272728,0.9977272727272728,0.9995454992559588,$\epsilon$-PrivateSMOTE,ds68,ds68_5.0-privateSMOTE_QI4_knn3_per1.csv,75.10575452863128,0.36336031705106775
"{'classifier': RandomForestClassifier(max_depth=10, n_estimators=500), 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",Random Forest,0.869,0.8080909577314072,0.0,0.5,0.5190839694656488,0.8590417657410767,$\epsilon$-PrivateSMOTE,ds37,ds37_0.1-privateSMOTE_QI2_knn5_per3.csv,-0.765777779542191,-13.347760241289109
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 500}",XGBoost,0.7479919678714859,0.7785619701384043,0.8314401466019689,0.5005692110882471,0.5027128258006555,0.9232098200241128,$\epsilon$-PrivateSMOTE,ds50,ds50_5.0-privateSMOTE_QI3_knn5_per3.csv,-25.210245642758082,-19.500472678946927
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 500}",XGBoost,0.9417670682730924,0.9419005024082496,0.8979362594971462,0.5055018155336172,0.673469387755102,0.9523648338556264,$\epsilon$-PrivateSMOTE,ds50,ds50_0.1-privateSMOTE_QI0_knn5_per1.csv,-24.47326808473239,-2.6120615500297366
"{'classifier': RandomForestClassifier(max_depth=10, n_estimators=500), 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",Random Forest,0.9347826086956522,0.9032730825598436,0.0,0.5,0.5606060606060606,0.9412504491555874,$\epsilon$-PrivateSMOTE,ds24,ds24_1.0-privateSMOTE_QI2_knn1_per3.csv,-2.740836847226731,-3.1864730478637924
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.01, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",XGBoost,0.5234899328859061,0.3597551961682879,0.0,0.5,0.5088028169014085,0.7672012267717839,$\epsilon$-PrivateSMOTE,ds56,ds56_5.0-privateSMOTE_QI1_knn1_per3.csv,-0.09414853647420748,-55.238952795168785
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 500}",XGBoost,0.9347826086956522,0.9032730825598436,0.0,0.5,0.5033350008337502,0.920834836731012,$\epsilon$-PrivateSMOTE,ds24,ds24_0.1-privateSMOTE_QI3_knn1_per1.csv,-2.740836847226731,-3.1864730478637924
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=4,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=100, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100}",XGBoost,0.869,0.8080909577314072,0.0,0.5,0.5114503816793893,0.8294937343358397,$\epsilon$-PrivateSMOTE,ds37,ds37_0.5-privateSMOTE_QI0_knn5_per1.csv,-0.765777779542191,-13.347760241289109
"{'classifier': RandomForestClassifier(max_depth=10), 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",Random Forest,0.89,0.8406008534194441,0.1490711984999859,0.5111111111111111,0.584597854482797,0.9926050554364192,$\epsilon$-PrivateSMOTE,ds4,ds4_10.0-privateSMOTE_QI2_knn1_per2.csv,0.48793814714640676,-13.879166133390285
"{'classifier': RandomForestClassifier(max_depth=10, n_estimators=250), 'classifier__max_depth': 10, 'classifier__n_estimators': 250}",Random Forest,0.8865979381443299,0.8365576864568554,0.1714985851425088,0.5147058823529411,0.5735294117647058,0.8823962967196861,$\epsilon$-PrivateSMOTE,ds10,ds10_10.0-privateSMOTE_QI1_knn1_per3.csv,2.4991676100419418,-5.608339102880898
"{'classifier': RandomForestClassifier(max_depth=7, n_estimators=500), 'classifier__max_depth': 7, 'classifier__n_estimators': 500}",Random Forest,0.8875,0.8346026490066225,0.0,0.5,0.9222222222222224,0.995047285679194,$\epsilon$-PrivateSMOTE,ds4,ds4_0.5-privateSMOTE_QI0_knn3_per3.csv,-1.6965822473567684,-14.49369128362448
"{'classifier': RandomForestClassifier(max_depth=7), 'classifier__max_depth': 7, 'classifier__n_estimators': 100}",Random Forest,0.9175,0.8977398720682304,0.5590169943749475,0.65625,1.0,1.0,$\epsilon$-PrivateSMOTE,ds16,ds16_10.0-privateSMOTE_QI2_knn3_per2.csv,-34.375,-10.226012793176963
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=250, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 250}",XGBoost,0.950592885375494,0.9437127246501008,0.6243197335763514,0.5090712022678006,0.5454545454545454,0.945936122847667,$\epsilon$-PrivateSMOTE,ds24,ds24_5.0-privateSMOTE_QI1_knn3_per2.csv,-0.9763217645150875,1.147879934674545
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.01, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 500}",XGBoost,0.744270205066345,0.6351517517647784,0.0,0.5,0.5015177737116536,0.7543931430143415,$\epsilon$-PrivateSMOTE,ds8,ds8_10.0-privateSMOTE_QI3_knn3_per3.csv,-0.27985541162675304,-23.67039388478438
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.01, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",XGBoost,0.8911806543385491,0.8399017374097043,0.0,0.5,0.5001968988557255,0.8399506760451559,$\epsilon$-PrivateSMOTE,ds38,ds38_0.1-privateSMOTE_QI2_knn3_per2.csv,-0.00032911084123676506,-0.20546159125082128
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 500}",XGBoost,0.8661504424778761,0.8461948612363891,0.3972866530939795,0.5006946607839288,0.5055853169303098,0.8774706306506362,$\epsilon$-PrivateSMOTE,ds33,ds33_10.0-privateSMOTE_QI1_knn5_per2.csv,-0.22215243892617625,-3.7042636373271494
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 500}",XGBoost,0.5234899328859061,0.3597551961682879,0.0,0.5,0.5070422535211268,0.7477000166887423,$\epsilon$-PrivateSMOTE,ds56,ds56_0.5-privateSMOTE_QI3_knn5_per3.csv,-0.09414853647420748,-55.238952795168785
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.01, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=250, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 250}",XGBoost,0.8974358974358975,0.848925848925849,0.0,0.5,0.5019384692346173,0.8599918599918599,$\epsilon$-PrivateSMOTE,ds5,ds5_0.1-privateSMOTE_QI4_knn3_per3.csv,-0.5307679548847157,-2.525197567975613
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.01, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=4,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 500}",XGBoost,0.7416107382550335,0.6315837115775045,0.0,0.5,0.5021645021645021,0.6761155595478869,$\epsilon$-PrivateSMOTE,ds32,ds32_1.0-privateSMOTE_QI0_knn3_per3.csv,-0.19662670913673563,-19.908506052923393
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=250, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 250}",XGBoost,0.8911806543385491,0.8399017374097043,0.0,0.5,0.5003868939372206,0.8478307179204755,$\epsilon$-PrivateSMOTE,ds38,ds38_10.0-privateSMOTE_QI0_knn3_per2.csv,-0.00032911084123676506,-0.20546159125082128
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.01, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=100, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100}",XGBoost,0.8797250859106529,0.832760311621562,0.1708299721285228,0.5006952005414472,0.5588235294117647,0.8843076764075137,$\epsilon$-PrivateSMOTE,ds10,ds10_1.0-privateSMOTE_QI2_knn1_per2.csv,-0.290936938136772,-6.036809874897102
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",XGBoost,0.5234899328859061,0.3597551961682879,0.0,0.5,0.5003544025533894,0.742257628516605,$\epsilon$-PrivateSMOTE,ds56,ds56_0.5-privateSMOTE_QI0_knn1_per2.csv,-0.09414853647420748,-55.238952795168785
"{'classifier': RandomForestClassifier(max_depth=7, n_estimators=250), 'classifier__max_depth': 7, 'classifier__n_estimators': 250}",Random Forest,0.744270205066345,0.6351517517647784,0.0,0.5,0.50089573525407,0.7738470156151609,$\epsilon$-PrivateSMOTE,ds8,ds8_0.5-privateSMOTE_QI4_knn3_per1.csv,-0.27985541162675304,-23.67039388478438
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.01, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",XGBoost,0.7183734939759037,0.7457509134081115,0.6583767780920866,0.5003237280839523,0.5057623563968573,0.866419346617563,$\epsilon$-PrivateSMOTE,ds50,ds50_0.1-privateSMOTE_QI0_knn1_per3.csv,-25.24692311548992,-22.89297662724958
"{'classifier': RandomForestClassifier(max_depth=4, n_estimators=500), 'classifier__max_depth': 4, 'classifier__n_estimators': 500}",Random Forest,0.885,0.8356266666666666,0.2041241452319314,0.5208333333333334,0.9895833333333334,0.9974886151549086,$\epsilon$-PrivateSMOTE,ds16,ds16_1.0-privateSMOTE_QI3_knn3_per3.csv,-47.916666666666664,-16.43733333333334
"{'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='logloss',
              feature_types=None, gamma=None, gpu_id=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=10,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, predictor=None, random_state=None, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",XGBoost,0.8860619469026548,0.8325344509900605,0.0,0.5,0.5048543689320388,0.8729930532903152,$\epsilon$-PrivateSMOTE,ds33,ds33_0.1-privateSMOTE_QI2_knn5_per2.csv,-0.36058362909900643,-5.258798324248318
